,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
197902,  -3.1130,  -4.0327,  -2.5947,  -3.2040,  -1.7246,  -3.2168,  -3.6508,  -3.2759,  -4.0384,  -2.6833,  -5.0329,  -2.9437,  -2.3813,  -2.1089,  -1.7042,  -4.4293,  -4.5720,  -3.6778,  -4.0470,  -4.8886,  -4.6460,  -3.2470,  -3.4408,  -2.3828,  -3.6878
197903,  12.0381,   9.1403,   7.7302,   6.7768,   8.2425,  12.1246,   8.8377,   8.1152,   6.7106,   8.1795,  10.2174,   8.3777,   7.3634,   8.1048,  12.4310,   7.3244,   7.7863,   6.3243,   7.5747,   9.2492,   4.8253,   5.8079,   4.6917,   5.7247,   6.2585
197904,   3.0352,   2.5388,   1.9957,   2.6888,   3.3660,   1.5117,   2.8654,   1.7895,   2.7525,   1.8659,   1.4336,   0.2764,   2.5251,   1.6538,   4.0201,   1.8409,   0.9014,   1.0316,   0.1838,   1.2832,  -0.3262,   0.5216,  -0.3103,   1.0677,  -1.7474
197905,  -2.7423,  -1.4779,  -1.6529,  -1.1677,  -1.3913,  -2.5249,  -2.2063,  -0.6617,  -1.0011,  -1.0730,  -3.7232,  -3.5535,  -0.8955,  -0.0583,  -2.5637,  -0.6305,  -2.2551,  -2.3172,  -1.4610,  -1.4783,  -2.8011,  -1.8827,  -2.5999,  -3.0599,  -2.1409
197906,   5.7143,   5.1925,   4.9620,   4.1155,   5.1321,   7.2943,   5.3412,   3.5080,   5.3526,   8.0495,   3.2407,   4.2011,   5.7863,   5.7221,   6.0251,   4.9098,   6.9506,   5.8544,   7.4424,   5.5680,   2.1141,   4.3961,   4.7531,   6.2241,   2.4682
197907,   2.1827,   2.4572,   3.0833,   2.8776,   2.1077,   1.7687,   2.4154,   2.7417,   4.6092,   3.6754,   2.9267,   3.7407,   3.9884,   2.2502,   5.3197,   1.3649,   2.8524,   2.5450,   2.2497,   2.7534,  -0.5565,   1.4921,   1.3587,   0.9213,   2.5736
197908,   8.8238,   8.7177,   5.8475,   6.6523,   7.7055,   8.3022,   8.0656,   6.7476,   6.0972,   6.7595,   9.1544,   7.4540,   5.0818,   5.1046,   6.2929,   8.0880,   5.6708,   6.3110,   4.2586,   7.2273,   5.7611,   6.4355,   3.0512,   4.2194,   4.6794
197909,  -0.2808,  -0.7004,  -1.8288,  -0.8676,  -1.2551,   0.5537,   0.4507,  -2.8896,  -1.8464,  -2.2504,   1.2250,  -0.2631,  -1.6891,  -3.5168,  -1.7269,  -0.5714,   0.1608,  -0.4893,  -2.5351,  -2.0945,  -1.9433,   0.6695,   1.4325,   0.4599,   0.3754
197910, -10.9412, -10.0061, -11.8000,  -9.9437, -11.8808,  -8.7057, -10.7599, -11.9828, -12.1845, -11.8656,  -8.3974,  -8.6996, -10.6249,  -8.1928, -12.6297,  -7.7264,  -7.9236,  -8.7817, -10.3720, -10.9010,  -6.4481,  -5.7930,  -5.8999,  -7.5906,  -8.2665
197911,  10.7759,   8.2272,   6.3083,   4.7660,   6.1868,  11.0572,   7.4023,   6.3312,   6.6328,   6.9186,  11.2516,   6.5240,   6.1222,   6.2449,   4.5751,   9.5030,   6.4556,   6.9351,   5.6661,   4.4693,   4.2317,   6.6744,   2.6732,   6.4170,   0.3863
197912,  11.4059,   8.0819,   5.3569,   6.2198,   4.9245,   8.6425,   5.9045,   5.1295,   3.0025,   4.4694,   5.4048,   2.8475,   2.2624,   1.6719,   7.6890,   4.3372,   3.6437,   1.6920,   1.4988,   3.7009,   1.7321,   3.4638,  -0.3682,   0.4356,   2.1204
198001,  12.8724,  10.3258,   8.2976,   8.6812,  10.8890,   6.8565,   7.2355,   6.0505,   4.4237,   8.9128,   5.1794,   6.5423,   6.5322,   5.7250,   9.0698,   7.4317,   7.5333,   6.0164,   0.4931,   8.1518,   3.2488,   7.2941,   5.5167,   7.2801,   9.3485
198002,   0.4854,  -0.4251,  -2.4269,  -2.3306,  -2.4481,  -1.7559,  -0.7168,  -3.5262,  -4.9059,  -1.5668,  -1.5595,  -4.0166,  -4.8036,  -4.6597,  -3.1191,  -2.8421,  -1.7341,  -3.5961,  -5.3363,  -2.5593,  -4.9738,   0.4696,   2.6429,   1.0440,   1.6458
198003, -22.1849, -19.6122, -17.9454, -16.0302, -17.9116, -19.2837, -16.7645, -17.3185, -15.2174, -18.0752, -16.0383, -15.3973, -17.1046, -13.4759, -19.5057, -12.3725, -14.4453, -13.4348, -11.7912, -17.3526,  -6.5440, -11.6598,  -9.8073, -11.9350, -13.0178
198004,   6.1519,   6.4415,   6.5869,   5.0255,   5.8255,   6.1828,   4.5709,   5.9720,   7.6654,   3.5726,   6.6569,   6.9372,   6.9560,   8.2449,   5.7152,   4.5569,   5.8754,   6.8273,   8.8038,   6.3268,   2.8533,   3.1950,   5.2738,   7.3147,   2.0719
198005,   7.1432,   6.2655,   6.6898,   6.2573,   7.2918,   8.7696,   9.5542,   6.5754,   7.2229,   9.3619,   7.0427,   6.4163,   8.2653,   7.3447,   8.5835,   7.2623,   7.3991,   8.8081,   6.8049,   7.7928,   4.2866,   4.5044,   3.9613,   3.1845,   5.0890
198006,   4.8068,   3.4832,   3.0455,   3.7171,   5.0595,   4.2705,   6.2956,   3.6493,   4.9583,   1.6442,   4.7585,   5.0281,   3.5335,   3.8288,   2.0931,   5.6003,   3.6884,   4.2149,   2.3083,   4.6385,   1.9264,   3.9256,   1.6600,   4.2852,   0.1304
198007,  12.0770,  12.4688,   9.9968,   7.7903,   8.5719,  14.4006,  11.1292,   9.7711,   7.3848,   7.9316,  13.0079,   8.1354,   9.0622,   5.0230,   5.6063,  11.0119,  10.2143,   7.3395,   2.6090,   4.5528,  11.0264,   5.8873,   3.0802,   2.8014,   4.4865
198008,  11.4027,   8.6662,   6.1853,   6.8421,   4.6894,   8.1368,   6.7929,   3.5560,   2.4722,   3.0336,   6.4327,   6.0744,   1.7442,   1.2598,  -0.0309,   4.1781,   1.6473,   1.8749,  -0.6398,  -0.1033,   1.4656,   0.3874,   0.1922,   0.9579,  -0.5418
198009,   6.4113,   2.7506,   2.5872,   0.9175,   2.8771,   4.5180,   3.4548,   3.4036,   0.2732,   0.6968,   5.2185,   1.8994,   2.3237,   0.9076,  -1.7759,   5.7310,   3.9687,   1.4032,  -0.3563,  -0.4379,   2.9496,   5.4099,   2.9826,  -1.3791,  -0.7247
198010,   7.7035,   5.4310,   4.1374,   3.3114,   1.9301,   6.5409,   2.0528,   0.4980,   3.1781,   1.2083,   2.0819,   2.2351,   2.4723,   1.0807,   1.6353,   2.2879,   3.4485,  -1.0760,  -1.9741,  -0.5652,   0.4838,   3.7062,   4.4673,  -2.2354,   0.0557
198011,  16.3615,   6.1833,   5.3407,   0.6188,   1.5629,  13.3567,   7.1667,   3.8578,   5.9066,   3.1883,  11.5792,   6.7994,   3.0229,   1.7106,   0.9699,  12.8761,  13.4483,   4.1608,   2.1362,   0.3211,  10.1291,  13.8846,  17.5979,   4.0336,   3.3972
198012,  -6.4718,  -5.8701,  -3.8270,  -3.1660,  -3.7821,  -5.2186,  -2.6722,  -2.4799,  -2.0801,  -1.0334,  -3.9770,  -3.6010,  -0.9121,  -1.5743,  -0.8013,  -3.7679,  -4.7406,  -0.8035,   0.1242,  -1.3844,  -0.0391,  -5.7603,  -6.1522,  -1.5336,  -1.1593
198101,  -4.4931,  -0.5537,   1.8726,   1.3708,   2.9706,  -5.0738,  -0.2131,  -0.3628,   1.5782,   2.7015,  -4.2413,  -1.8098,  -1.2413,   1.5766,   2.3336,  -6.7267,  -3.5722,  -0.2693,  -0.1594,   1.2442,  -6.2242,  -7.4476,  -6.6460,  -0.2457,   1.5509
198102,  -3.4586,  -0.1623,   0.9116,   1.5710,   2.1759,  -0.5499,   1.2532,   2.2441,   3.0669,   3.3479,   2.1881,   2.1402,   3.2589,  -0.5805,   0.7092,   1.0647,   2.1422,   3.6487,   0.6300,   3.0790,   2.7545,   1.4461,  -1.4914,   1.6451,  -1.5538
198103,   7.2004,   9.2549,   8.3094,   8.5599,   6.9853,   7.9603,   8.0713,   7.4378,   7.2398,   7.0009,   7.5248,   7.4032,   7.5226,   8.3580,   6.3160,   9.0739,   6.4413,   7.9629,   6.7839,   6.7408,   2.7539,   2.9153,  -0.0272,   3.1685,   7.4557
198104,   2.8615,   4.5664,   3.4044,   4.4630,   5.3043,   1.7797,   3.3658,   3.5548,   3.5567,   3.6150,   2.0585,   3.3239,   0.9229,   0.6431,   3.3407,  -0.0652,  -0.9461,   0.5991,  -0.3075,   1.4464,  -2.8579,  -4.3895,  -3.0426,   1.8802,  -3.4571
198105,   4.9099,   4.7609,   4.1065,   2.1348,   2.5619,   6.2164,   1.9200,   2.3646,  -0.1317,   2.0507,   1.9514,   3.5746,   2.4484,   0.8851,   4.5165,   3.3137,   1.8297,   0.9761,   0.4086,   2.7932,   1.0946,  -2.7368,  -2.8895,   2.4080,  -0.2801
198106,  -7.0879,  -0.6780,   1.0442,   2.3600,   1.1923,  -7.2130,  -0.7641,  -1.1835,  -0.6512,   0.9829,  -4.9189,  -0.5545,  -0.8226,   1.7365,  -2.2927,  -5.3399,  -1.8787,   0.4936,   1.9504,  -1.4478,  -4.6460,   0.8465,   3.0688,  -1.1166,   0.3338
198107,  -4.6670,  -3.4186,  -2.9192,  -2.1727,  -2.5864,  -2.5572,  -3.5876,  -0.7565,  -1.7508,  -2.4322,  -1.8057,  -2.2609,  -3.1993,  -3.2318,  -1.0471,   1.9818,  -1.3014,  -2.6282,  -3.0634,  -3.6031,   1.5160,   2.5879,  -2.2418,  -2.4168,   0.3865
198108, -12.7854,  -8.7921,  -7.8116,  -5.8007,  -5.4733, -10.4901,  -8.4196,  -5.2802,  -6.0254,  -6.5293,  -8.3862,  -6.4367,  -6.0441,  -6.6067,  -3.9430,  -7.2078,  -6.7076,  -4.6172,  -5.7997,  -3.8793,  -6.7417,  -7.2950,  -6.8237,  -6.1461,  -2.3197
198109, -13.5675,  -8.3987,  -7.6163,  -7.0067,  -6.6523, -10.4045,  -6.9663,  -6.8365,  -4.0201,  -6.0747,  -9.4547,  -6.1779,  -6.4990,  -2.2244,  -4.6915,  -9.4909,  -8.0392,  -6.8099,  -4.5732,  -5.1553,  -6.3769,  -6.5753,  -6.4717,  -2.6403,   0.2398
198110,  10.5131,   7.6805,   8.3273,   6.7584,   4.8496,  10.9331,   6.4626,   6.8577,   7.4011,   5.4953,  10.7477,   5.0665,   7.0888,   4.7790,   3.4592,   9.9683,   7.8891,   4.6144,   3.4866,   3.1520,   7.6235,   7.1380,   2.1741,   1.0703,   4.4948
198111,  -1.1243,   1.7676,   3.5735,   2.2601,   3.4126,   1.4730,   4.8006,   4.2812,   5.5938,   4.3986,   0.4372,   2.6190,   3.8602,   2.5454,   4.8514,   3.8307,   3.4402,   1.8571,   6.7196,   3.8522,   3.0432,   5.5025,   4.1196,   3.5215,   2.0034
198112,  -4.2314,  -2.1197,  -0.6740,  -1.0227,  -1.4469,  -1.9336,  -0.6595,  -2.0338,  -3.1112,  -2.2568,  -2.0484,  -2.5408,  -1.4552,  -1.7530,  -3.7641,  -3.3224,  -2.6846,  -2.0584,  -2.9951,  -3.1370,  -3.0735,  -3.7254,  -4.0572,  -2.5254,  -2.0663
198201,  -3.1848,  -0.5840,  -1.9907,  -1.7196,  -0.5233,  -5.5705,  -3.7757,  -3.9828,  -3.3368,   0.2190,  -6.2808,  -3.7064,  -5.0695,  -2.3073,   0.3270,  -6.6174,  -4.1757,  -4.1180,  -2.1752,  -2.0149,  -0.3485,  -4.1140,  -2.9314,  -1.2953,   1.2820
198202,  -7.7237,  -4.2589,  -3.2462,  -3.3717,  -1.3872,  -7.5414,  -5.3851,  -4.5050,  -1.4227,  -1.2763,  -7.9955,  -3.4785,  -2.0233,  -3.6724,  -0.3958,  -7.1945,  -6.7563,  -4.3726,  -0.7737,  -0.0566,  -7.9714,  -8.0153,  -3.8807,  -2.3840,  -5.7588
198203,  -2.4129,  -0.4826,  -1.4286,  -0.8265,  -0.1160,  -3.9919,  -0.0564,  -1.5590,   1.0472,   1.1054,  -2.6217,  -0.3937,   0.7215,  -0.7813,   1.7524,  -3.3466,  -1.9808,  -0.2800,  -0.5992,  -0.0057,  -3.6544,  -0.0430,  -1.9277,   2.0845,   1.6519
198204,   6.3219,   6.0559,   5.5047,   4.3577,   4.1901,   6.5692,   6.5064,   5.6366,   4.1326,   3.7185,   5.8200,   5.8000,   4.2992,   4.8828,   4.1417,   6.1355,   4.7610,   4.3130,   3.1122,   4.5805,   6.5569,   3.7009,   2.9822,   2.8045,   0.3242
198205,  -3.2010,  -1.9941,  -0.3715,  -1.5031,  -0.7552,  -4.0725,  -4.0897,  -3.3263,  -2.4440,  -2.8927,  -3.5401,  -2.5858,  -3.9835,  -1.8734,  -2.0283,  -4.9322,  -5.0490,  -4.8321,  -4.6958,  -3.4717,  -4.7153,  -2.6528,  -2.9311,  -4.6367,  -3.3559
198206,  -4.4155,  -3.1418,  -2.8897,  -1.4883,  -1.9243,  -4.4336,  -1.4722,  -1.8420,  -1.4589,  -1.6070,  -4.3334,  -0.7958,  -0.7959,  -3.0278,  -2.6879,  -4.6792,  -3.2349,  -1.0662,  -1.8374,  -0.4549,  -2.9555,  -1.5626,  -0.9552,  -2.2526,  -3.0846
198207,  -3.8734,  -2.6464,   0.1455,  -1.1697,  -0.5949,  -3.5257,   1.2324,  -0.5418,  -0.6522,  -1.3539,  -1.8730,  -1.0122,  -3.2137,  -3.4965,  -2.2406,  -1.5307,  -4.2877,  -2.0961,  -4.2285,  -3.2215,   0.5428,  -3.9476,  -4.6756,  -2.1915,  -2.3641
198208,   4.7109,   7.1310,   6.0405,   4.5311,   5.2231,   7.7730,   7.8541,   9.4868,   7.4909,   7.4451,  10.3105,  10.7116,  11.0455,  10.3004,   9.9968,  11.7088,  12.1718,   9.6747,  11.9612,  13.0652,  10.6186,  11.4275,  11.7332,  11.5885,  12.0717
198209,   2.1664,   2.2052,   5.6084,   3.5142,   4.1811,   2.2431,   2.7224,   4.5041,   4.9858,   5.3398,   3.0814,   5.0686,   3.8676,   3.6744,   1.5892,   2.5837,   1.8865,   7.3021,   2.2377,  -0.5196,   1.6286,   1.5747,   0.8616,  -0.3964,  -0.4573
198210,  17.5675,  13.1972,  12.9001,  12.3721,  11.5401,  17.2800,  12.1124,  13.3555,  10.4443,  10.7803,  14.7932,  13.2900,  12.2161,  13.4224,  12.2392,  15.6506,  14.7115,  12.5124,  12.3443,  12.4611,  11.4287,  11.0916,   9.6301,  10.3798,   8.2280
198211,   8.7183,  10.4375,  11.3156,   9.8773,  10.1097,   9.6494,   8.6719,   7.5346,   6.8858,   8.2010,  10.3503,   8.5926,   5.4748,   4.5494,   8.0636,   7.0580,   6.4464,   3.8215,   5.2759,   6.4191,   6.6316,   3.5294,   0.6034,   1.0173,   2.0774
198212,   2.4641,   1.9661,   1.9707,   1.8111,   2.0481,  -0.2712,   2.0572,   0.6270,  -0.3970,   0.3434,   0.6131,   0.0631,  -1.2248,  -0.3404,   2.0124,   0.7709,  -0.1088,   2.0157,  -0.0636,   2.3454,   2.2500,  -0.2650,   0.8258,   0.3009,   3.7899
198301,  13.3820,   8.4000,   8.7292,   8.9714,   7.2662,   7.9828,   7.8929,   3.4491,   4.1910,   4.5307,   6.4317,   2.7376,   3.6676,   2.7788,   3.6009,   4.7363,   3.2722,   2.0459,   1.9328,   1.7615,   1.9665,   2.8467,   3.4555,   6.4947,   1.2026
198302,   3.0830,   4.4963,   8.0333,   7.2036,   8.8835,   5.0303,   4.8162,   7.4631,   5.5525,   4.6481,   4.7224,   4.6844,   4.8711,   3.6582,   4.7244,   4.6305,   2.4318,   2.8086,   2.8996,   3.8142,   1.9718,   3.5898,   2.3630,  -0.6492,   2.2528
198303,   2.6861,   5.4937,   6.6124,   4.5050,   6.9501,   1.5844,   3.8122,   6.2393,   6.6018,   4.3683,   2.0010,   6.5340,   4.2681,   7.0459,   4.5831,   0.5411,   2.3930,   4.1468,   5.3015,   4.7392,   3.2316,   2.1417,   3.8023,   2.5349,   3.2543
198304,   7.3006,   7.2464,   8.5999,   8.9077,   8.9910,   7.8850,   8.1464,   8.8858,   6.5802,   7.7612,   6.9275,   6.6430,   7.0714,   6.2736,   6.1677,   5.1705,   5.6374,   7.1299,   6.5260,   5.9562,   6.4902,   5.9372,   8.7260,   8.3865,   9.0054
198305,  12.4394,  10.0933,   8.7952,   8.4622,   7.5343,   5.6064,   5.9598,   4.8008,   3.6808,   4.5651,   5.2779,   5.1184,   2.2093,   1.6232,   0.8702,   4.5052,   5.0539,   3.8057,   1.1207,   0.3862,  -1.4039,  -2.6749,  -1.2540,  -2.1458,  -1.5086
198306,   4.1232,   6.6232,   3.5435,   2.7166,   4.1243,   6.8835,   5.3177,   1.1883,   3.3009,   2.7583,   4.7713,   5.4881,   4.3512,   1.3235,   0.8101,   6.1501,   4.5042,   3.6829,  -1.4275,   1.5689,   5.8219,   4.8983,   2.5095,   0.5932,   1.5349
198307,  -6.1260,  -2.1764,  -0.9750,   0.6072,   0.5920,  -7.4291,  -4.5791,  -0.6583,   1.4988,   0.5812,  -6.1786,  -2.9426,   2.2708,   0.4844,   0.7489,  -4.5776,  -3.4428,  -4.8295,  -1.2197,  -0.9936,  -4.9191,  -6.1308,  -3.8155,  -0.2426,  -2.3754
198308,  -6.1571,  -3.6118,  -2.7629,  -3.8920,  -1.5276,  -5.4156,  -3.6424,  -3.1657,  -1.4675,   0.3630,  -3.9797,  -4.3850,  -2.3810,  -1.4696,   1.9506,  -2.9147,  -2.2589,  -0.8800,   1.9160,   3.1661,  -0.9936,  -0.8985,  -0.3358,   3.0255,   5.8143
198309,  -3.0231,   0.0876,   0.1357,   1.6400,   1.4538,   1.0900,   1.2375,   3.3687,   4.4558,   3.1871,   2.1348,   3.7262,   2.8814,   4.4390,   6.3997,   2.9270,   1.9875,   2.5652,   2.1005,   1.0989,   2.7305,   1.7063,   1.7646,  -1.4609,  -0.2254
198310, -10.3678,  -6.2729,  -5.5019,  -3.7239,  -3.0325, -10.2349,  -7.4414,  -4.3546,  -1.8419,  -3.3844,  -8.3963,  -4.8282,  -2.8470,  -1.2976,  -1.8649,  -7.6077,  -2.0475,  -1.9920,  -2.1253,  -0.8307,  -2.5421,  -2.5871,  -0.4665,  -0.2308,  -0.8804
198311,   3.6882,   3.4031,   3.2259,   2.4705,   3.9428,   5.9644,   4.9569,   4.7458,   4.9561,   4.5697,   6.0958,   3.6689,   4.1088,   3.4036,   3.3283,   5.5970,   2.0151,   4.1320,   4.0498,   3.2764,   0.7505,   2.8998,   2.0650,   0.5024,  -0.0051
198312,  -5.1993,  -1.2338,  -1.0880,  -0.5292,   0.4909,  -3.2848,  -1.4418,  -0.2367,  -0.5305,  -0.1440,  -3.2252,  -1.4162,  -0.6458,  -1.5389,   0.5628,  -3.2605,  -1.4212,  -3.0081,  -2.2181,  -0.9767,  -0.2091,  -0.2344,  -2.4645,  -1.3902,  -0.3540
198401,  -1.9348,  -1.0784,   0.5371,   1.1953,   3.0406,  -6.2542,  -1.4602,  -0.9428,  -0.2562,   3.3851,  -6.8764,  -4.4392,  -2.3440,  -0.0207,  -0.3367,  -7.8569,  -3.6992,  -1.8885,  -0.9452,   0.0230,  -5.8246,  -0.9309,   1.0176,   1.4181,   6.3724
198402,  -7.4816,  -6.9064,  -5.4569,  -4.6424,  -4.9157,  -7.3588,  -6.2398,  -4.3043,  -4.0156,  -4.1101,  -6.9307,  -7.6442,  -5.0384,  -5.0811,  -2.8545,  -5.5701,  -6.5659,  -5.9566,  -3.7181,  -5.1206,  -4.1420,  -6.4924,  -4.8227,  -3.6695,   0.1977
198403,  -0.9754,   1.2379,   0.3373,   1.7807,   1.9124,  -0.1495,   1.0558,   0.5827,   0.7542,   1.6484,   0.2629,   1.0400,   1.9789,   0.8179,   2.6479,   0.2331,   1.1352,   2.5304,   0.8678,   3.8171,   1.5850,   2.8398,  -0.2264,   1.3024,  -1.9790
198404,  -3.9139,  -1.9257,  -0.6528,  -0.2430,  -1.0952,  -1.3951,   1.3818,   0.3655,  -0.1411,  -1.3966,   0.4009,   0.8353,  -0.3794,  -1.7746,  -0.1165,  -1.9118,   0.1347,  -0.7143,  -2.7705,  -2.2840,   1.3624,  -0.8879,   1.0325,   1.4814,   2.0977
198405,  -6.2209,  -4.4911,  -5.3253,  -3.6544,  -3.7930,  -6.2855,  -5.3061,  -5.4694,  -4.1179,  -4.4026,  -5.8477,  -5.8581,  -6.2031,  -4.8390,  -6.9843,  -4.1131,  -4.9414,  -5.3757,  -5.8251,  -8.0618,  -5.6159,  -3.7540,  -7.0272,  -5.2143,  -6.8473
198406,   1.2792,   3.3352,   1.8374,   1.3583,   1.0413,   3.7712,   4.4411,   1.5243,   2.3037,   0.5892,   6.2574,   5.0598,   0.5357,   1.0050,  -1.0021,   5.7577,   4.4744,   1.3818,   1.0276,   2.1292,   3.2573,   5.0378,   1.6019,  -1.4254,   4.2184
198407,  -7.1778,  -5.1597,  -4.7131,  -1.9872,  -2.3809,  -5.3211,  -5.3534,  -1.6488,  -3.9593,  -4.2284,  -3.5706,  -3.5150,  -3.1352,  -3.4445,  -1.6256,  -3.9276,  -4.7154,  -2.5877,  -4.9005,  -1.2034,   0.2610,  -1.6123,  -0.1974,  -3.1295,  -2.7845
198408,  11.4457,  11.5595,   8.4638,   6.6167,   8.3850,  15.8670,  10.1809,   9.7961,   8.8386,   9.7398,  15.4046,  12.5262,  10.3042,  11.7685,   8.4002,  12.6985,  12.9612,  11.7780,  10.4884,   9.2509,  10.2410,   9.7302,   9.3953,  10.5457,  11.4024
198409,  -2.6635,  -1.7213,   0.4169,   1.1137,   2.1219,  -5.5938,   0.1619,   1.6492,   1.0680,   2.9002,  -4.1026,   1.3174,   1.6415,   1.5718,   3.2638,  -1.7479,  -1.8372,   0.2885,   1.1085,   3.8218,  -2.9214,  -1.8199,  -0.6076,   1.5940,   2.6123
198410,  -3.9523,  -1.4232,  -2.3282,  -1.6102,  -1.4860,  -3.0672,  -1.7108,  -0.3420,   0.7203,   0.3293,  -1.8493,  -0.7479,   1.3148,  -1.9410,   0.7649,  -0.4510,  -0.2616,   0.6119,  -0.1120,   1.0986,   0.5760,   2.4634,   1.1385,  -0.7636,  -2.1645
198411,  -5.6902,  -4.2096,  -1.4728,  -1.6722,  -1.3558,  -5.8516,  -2.2467,  -0.6232,  -0.3730,   0.6901,  -4.0509,   0.0590,   0.8665,   1.2052,   1.2453,  -3.7582,  -1.0168,  -1.5043,   0.1365,   1.5722,  -2.7658,  -1.3576,  -2.4049,  -1.4416,   0.6232
198412,   0.4530,   0.9236,   0.7357,   0.1332,   0.4092,   1.9470,   2.1226,   1.3177,   1.9760,   2.1942,   4.5475,   3.4379,   0.3128,   1.2651,   1.4149,   2.8806,   1.5291,   1.7564,   2.6580,   2.8634,   2.4654,   2.1003,   2.6498,   2.5980,   0.8347
198501,  15.8920,  14.9960,  10.4448,   9.9697,   8.3927,  16.0780,  12.7486,   8.8609,   9.7579,   8.7063,  13.6217,  10.2467,   9.5997,   8.5569,   7.6069,  12.3457,  12.9180,   8.3428,   7.4303,   5.8361,   9.4509,   7.7404,   7.3404,   6.6447,   3.9666
198502,   3.7045,   4.5362,   3.3444,   2.4509,   3.4640,   2.8522,   2.9513,   1.9764,   1.7384,   0.7361,   2.0320,   0.6170,   0.9893,   1.6055,  -1.3848,   2.1069,  -1.4144,   1.6089,   2.0697,   0.6794,  -0.2253,   2.3624,   0.8140,   1.8242,   1.9193
198503,  -2.6330,  -3.0255,  -1.4657,  -1.5539,  -0.5814,  -4.7360,  -3.5810,  -1.0756,   0.0331,   2.6990,  -4.5388,  -1.2553,  -2.3077,   0.2970,   3.3102,  -3.6003,  -2.3682,  -0.3921,   0.6935,   3.6066,  -1.5324,   0.7272,  -0.8352,   0.7202,   1.0398
198504,  -2.1954,  -1.7438,   0.1072,   0.3078,   0.0670,  -3.2488,  -1.5738,  -0.3477,   2.3561,   0.3674,  -1.1491,  -1.6638,  -0.5096,   2.4167,   0.9700,  -1.5328,  -3.3292,   0.4381,   0.4652,   0.6804,  -1.6748,  -2.5716,  -1.4887,   1.0738,   2.5759
198505,   2.5156,   3.9612,   3.5224,   2.5454,   0.7480,   4.0216,   3.8274,   3.0548,   5.1522,   2.4337,   6.1206,   5.4807,   3.0017,   4.1492,   3.4945,   6.3158,   5.4815,   5.2316,   3.9162,   6.0112,   5.2353,   7.2304,   7.9219,   4.9441,   3.5731
198506,   0.5414,   0.4537,   0.8120,   1.0872,   1.8669,   0.7919,   2.1921,   2.2128,   2.7025,   3.2333,   2.5192,   1.9089,   3.6121,   2.2808,   2.9389,   1.6978,   1.6427,   1.8092,   3.1834,   0.3006,   0.5346,   2.6078,   1.2488,   0.0085,   1.8742
198507,   2.5295,   2.8277,   2.3201,   1.5721,   2.0036,   3.1277,   3.2692,   4.4066,  -0.0972,   0.7130,   1.2847,   2.6102,   1.1563,   0.5699,   1.4704,  -0.6203,   0.3390,   0.9486,  -2.5841,   0.4879,   0.5100,  -0.6179,  -1.9668,  -1.6513,  -2.9716
198508,  -1.6469,  -1.0751,  -0.8805,  -0.2187,  -1.0235,  -2.0368,  -1.0974,   0.6764,   0.0151,  -0.1162,  -2.5427,  -1.1651,  -0.4145,  -0.8952,  -0.0875,  -2.0044,  -0.6490,   0.6249,  -0.6624,  -0.4050,  -2.1511,  -0.3707,  -1.1901,  -0.6604,   0.2728
198509,  -8.0745,  -5.8650,  -5.0640,  -4.0805,  -4.2242,  -7.4472,  -6.3202,  -3.5270,  -3.9091,  -5.5741,  -7.0201,  -4.5544,  -3.4944,  -4.3479,  -3.3164,  -5.1438,  -4.2900,  -5.0226,  -6.7655,  -5.0690,  -3.8786,  -1.6115,  -3.4104,  -3.5695,  -4.5047
198510,   0.6973,   1.7896,   3.5226,   3.1963,   1.7176,   4.0299,   3.5309,   4.0449,   5.6342,   3.0403,   4.1663,   4.3321,   4.2155,   2.0504,   3.2141,   5.6029,   5.2737,   4.0864,   4.9818,   4.6453,   3.6717,   4.1690,   4.6886,   5.5639,   5.5287
198511,   5.4472,   6.2947,   6.2739,   4.8164,   4.5330,   9.2896,   7.0534,   7.8282,   6.6423,   6.2458,   7.4044,   7.1009,   5.4531,   6.1076,   5.8326,   8.6078,   6.4366,   7.7854,   5.1189,   5.0418,   9.5969,   7.7205,   7.3586,   3.0312,   4.1603
198512,   3.6073,   5.1649,   3.9198,   3.8556,   3.2321,   5.0823,   4.0296,   4.8651,   3.4240,   0.0859,   5.7025,   4.3475,   2.4152,   2.2945,   5.2401,   3.6167,   4.0033,   2.4940,   4.5255,   4.8031,   6.6365,   3.5746,   4.4886,   2.7751,   3.8280
198601,   3.7884,   2.0699,   2.5742,   2.0075,   2.9767,   1.0279,   2.1426,   0.5785,   0.0828,   2.3323,   1.8924,   2.8844,   1.4425,   1.9098,   2.5902,   1.1062,   0.4239,   1.6829,   2.3513,   3.0989,   0.3689,   1.1728,   1.5389,  -1.6583,   0.9537
198602,   5.8243,   6.4209,   6.4578,   7.6792,   5.3137,   7.3854,   6.9922,   6.7279,   9.1528,   4.5074,   6.8475,   9.2747,   7.3601,   7.0189,   6.1972,   7.7237,   9.2623,   6.6410,   6.8530,   7.0312,   7.1898,   9.7487,   8.2858,   5.5581,   6.6086
