This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202203 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200611,   0.1622,   0.3203,   0.4482,   0.6011,   0.9992,   0.1611,   0.3244,   0.4486,   0.6008,   0.8927,   0.1675,   0.3254,   0.4464,   0.5945,   0.9350,   0.1713,   0.3184,   0.4535,   0.5895,   0.8669,   0.1814,   0.3226,   0.4573,   0.5894,   0.8202
200612,   0.1615,   0.3196,   0.4481,   0.6012,   1.0016,   0.1616,   0.3237,   0.4492,   0.6014,   0.8928,   0.1668,   0.3258,   0.4470,   0.5950,   0.9347,   0.1718,   0.3179,   0.4535,   0.5895,   0.8694,   0.1813,   0.3228,   0.4577,   0.5886,   0.8178
200701,   0.1601,   0.3198,   0.4482,   0.6014,   1.0066,   0.1617,   0.3235,   0.4491,   0.6014,   0.8939,   0.1665,   0.3251,   0.4466,   0.5959,   0.9368,   0.1718,   0.3177,   0.4540,   0.5897,   0.8697,   0.1819,   0.3225,   0.4571,   0.5893,   0.8175
200702,   0.1602,   0.3200,   0.4480,   0.6018,   1.0135,   0.1621,   0.3234,   0.4490,   0.6018,   0.8938,   0.1659,   0.3248,   0.4469,   0.5956,   0.9321,   0.1719,   0.3169,   0.4548,   0.5895,   0.8715,   0.1818,   0.3227,   0.4568,   0.5889,   0.8168
200703,   0.1598,   0.3196,   0.4486,   0.6021,   1.0177,   0.1616,   0.3234,   0.4489,   0.6019,   0.8953,   0.1665,   0.3245,   0.4468,   0.5948,   0.9322,   0.1724,   0.3172,   0.4538,   0.5889,   0.8785,   0.1817,   0.3218,   0.4566,   0.5889,   0.8155
200704,   0.1596,   0.3200,   0.4483,   0.6010,   1.0220,   0.1626,   0.3230,   0.4488,   0.6018,   0.8947,   0.1657,   0.3255,   0.4463,   0.5961,   0.9339,   0.1727,   0.3176,   0.4538,   0.5894,   0.8666,   0.1816,   0.3220,   0.4567,   0.5887,   0.8146
200705,   0.1601,   0.3201,   0.4487,   0.6009,   1.0249,   0.1623,   0.3233,   0.4483,   0.6027,   0.8957,   0.1656,   0.3267,   0.4462,   0.5957,   0.9361,   0.1731,   0.3174,   0.4542,   0.5900,   0.8689,   0.1820,   0.3221,   0.4567,   0.5887,   0.8146
200706,   0.1605,   0.3195,   0.4487,   0.5998,   1.0281,   0.1611,   0.3231,   0.4474,   0.6033,   0.8944,   0.1655,   0.3266,   0.4466,   0.5960,   0.9384,   0.1735,   0.3175,   0.4544,   0.5904,   0.8707,   0.1818,   0.3224,   0.4570,   0.5888,   0.8131
200707,   0.1599,   0.3182,   0.4434,   0.5791,   0.9220,   0.1658,   0.3144,   0.4377,   0.5790,   0.8354,   0.1658,   0.3124,   0.4351,   0.5729,   0.9205,   0.1764,   0.3059,   0.4440,   0.5799,   0.8248,   0.1756,   0.3044,   0.4305,   0.5834,   0.8207
200708,   0.1589,   0.3187,   0.4436,   0.5797,   0.9242,   0.1649,   0.3143,   0.4383,   0.5783,   0.8332,   0.1652,   0.3121,   0.4338,   0.5735,   0.9203,   0.1774,   0.3060,   0.4444,   0.5787,   0.8245,   0.1751,   0.3045,   0.4309,   0.5836,   0.8200
200709,   0.1580,   0.3188,   0.4436,   0.5793,   0.9181,   0.1638,   0.3147,   0.4389,   0.5788,   0.8277,   0.1653,   0.3117,   0.4332,   0.5727,   0.9141,   0.1775,   0.3049,   0.4443,   0.5795,   0.8227,   0.1751,   0.3048,   0.4308,   0.5845,   0.8177
200710,   0.1579,   0.3184,   0.4438,   0.5796,   0.9181,   0.1646,   0.3142,   0.4388,   0.5785,   0.8208,   0.1648,   0.3116,   0.4326,   0.5729,   0.9156,   0.1763,   0.3044,   0.4447,   0.5792,   0.8248,   0.1755,   0.3047,   0.4307,   0.5846,   0.8194
200711,   0.1580,   0.3181,   0.4443,   0.5798,   0.9183,   0.1652,   0.3149,   0.4386,   0.5787,   0.8186,   0.1649,   0.3113,   0.4316,   0.5730,   0.9126,   0.1768,   0.3037,   0.4446,   0.5783,   0.8235,   0.1747,   0.3055,   0.4301,   0.5862,   0.8159
200712,   0.1583,   0.3173,   0.4441,   0.5797,   0.9162,   0.1655,   0.3152,   0.4385,   0.5781,   0.8191,   0.1652,   0.3122,   0.4317,   0.5734,   0.9037,   0.1766,   0.3034,   0.4413,   0.5780,   0.8251,   0.1755,   0.3052,   0.4303,   0.5873,   0.8188
200801,   0.1586,   0.3177,   0.4443,   0.5798,   0.9160,   0.1651,   0.3154,   0.4381,   0.5784,   0.8196,   0.1677,   0.3120,   0.4313,   0.5731,   0.9030,   0.1773,   0.3036,   0.4417,   0.5783,   0.8260,   0.1759,   0.3053,   0.4308,   0.5874,   0.8147
200802,   0.1590,   0.3178,   0.4440,   0.5800,   0.9215,   0.1655,   0.3152,   0.4380,   0.5796,   0.8205,   0.1681,   0.3119,   0.4299,   0.5733,   0.9044,   0.1771,   0.3036,   0.4422,   0.5782,   0.8226,   0.1766,   0.3050,   0.4301,   0.5875,   0.8093
200803,   0.1593,   0.3179,   0.4441,   0.5798,   0.9223,   0.1655,   0.3152,   0.4388,   0.5792,   0.8189,   0.1689,   0.3130,   0.4301,   0.5725,   0.9086,   0.1788,   0.3039,   0.4425,   0.5786,   0.8250,   0.1777,   0.3051,   0.4305,   0.5885,   0.8114
200804,   0.1597,   0.3186,   0.4441,   0.5795,   0.9286,   0.1665,   0.3156,   0.4388,   0.5800,   0.8212,   0.1697,   0.3135,   0.4301,   0.5723,   0.9111,   0.1790,   0.3046,   0.4424,   0.5794,   0.8242,   0.1772,   0.3047,   0.4301,   0.5882,   0.8123
200805,   0.1600,   0.3182,   0.4446,   0.5798,   0.9315,   0.1663,   0.3154,   0.4388,   0.5792,   0.8206,   0.1703,   0.3134,   0.4299,   0.5693,   0.9131,   0.1792,   0.3051,   0.4415,   0.5783,   0.8275,   0.1777,   0.3048,   0.4308,   0.5880,   0.8090
200806,   0.1604,   0.3178,   0.4448,   0.5806,   0.9349,   0.1647,   0.3163,   0.4386,   0.5784,   0.8172,   0.1704,   0.3133,   0.4291,   0.5686,   0.9187,   0.1792,   0.3048,   0.4419,   0.5785,   0.8289,   0.1775,   0.3050,   0.4314,   0.5893,   0.8105
200807,   0.1551,   0.3266,   0.4836,   0.6865,   1.2574,   0.1595,   0.3287,   0.4852,   0.6737,   1.1178,   0.1568,   0.3296,   0.4713,   0.6743,   1.1905,   0.1696,   0.3177,   0.4836,   0.6731,   1.0820,   0.1708,   0.3202,   0.4831,   0.6943,   0.9274
200808,   0.1544,   0.3268,   0.4840,   0.6865,   1.2476,   0.1598,   0.3283,   0.4867,   0.6738,   1.1239,   0.1564,   0.3297,   0.4722,   0.6753,   1.2012,   0.1679,   0.3183,   0.4836,   0.6742,   1.0842,   0.1710,   0.3191,   0.4818,   0.7015,   0.9229
200809,   0.1533,   0.3267,   0.4840,   0.6868,   1.2474,   0.1604,   0.3282,   0.4859,   0.6747,   1.1378,   0.1568,   0.3294,   0.4716,   0.6753,   1.2083,   0.1688,   0.3182,   0.4834,   0.6751,   1.0518,   0.1708,   0.3186,   0.4818,   0.7024,   0.9257
200810,   0.1529,   0.3271,   0.4845,   0.6865,   1.2477,   0.1590,   0.3281,   0.4859,   0.6766,   1.1274,   0.1552,   0.3296,   0.4725,   0.6750,   1.1784,   0.1677,   0.3177,   0.4839,   0.6759,   1.0377,   0.1718,   0.3186,   0.4823,   0.7109,   0.9120
200811,   0.1533,   0.3270,   0.4845,   0.6880,   1.2128,   0.1579,   0.3275,   0.4866,   0.6747,   1.1066,   0.1526,   0.3295,   0.4720,   0.6746,   1.2083,   0.1635,   0.3166,   0.4846,   0.6786,   1.0399,   0.1735,   0.3184,   0.4811,   0.7103,   0.9078
200812,   0.1533,   0.3263,   0.4831,   0.6877,   1.1922,   0.1567,   0.3282,   0.4863,   0.6721,   1.0943,   0.1568,   0.3297,   0.4713,   0.6759,   1.2079,   0.1629,   0.3160,   0.4841,   0.6729,   1.0325,   0.1759,   0.3192,   0.4791,   0.7049,   0.9124
200901,   0.1521,   0.3261,   0.4833,   0.6880,   1.1867,   0.1558,   0.3281,   0.4861,   0.6736,   1.0885,   0.1551,   0.3302,   0.4706,   0.6764,   1.1705,   0.1625,   0.3160,   0.4850,   0.6711,   1.0245,   0.1761,   0.3189,   0.4778,   0.7065,   0.9093
200902,   0.1523,   0.3257,   0.4823,   0.6875,   1.1927,   0.1547,   0.3277,   0.4849,   0.6707,   1.0892,   0.1550,   0.3309,   0.4701,   0.6759,   1.1431,   0.1612,   0.3154,   0.4853,   0.6681,   1.0229,   0.1759,   0.3191,   0.4792,   0.6974,   0.9018
200903,   0.1519,   0.3261,   0.4827,   0.6884,   1.1828,   0.1554,   0.3268,   0.4828,   0.6701,   1.0788,   0.1543,   0.3311,   0.4693,   0.6750,   1.1289,   0.1604,   0.3140,   0.4843,   0.6666,   1.0273,   0.1751,   0.3192,   0.4785,   0.6943,   0.8990
200904,   0.1528,   0.3272,   0.4830,   0.6881,   1.1938,   0.1551,   0.3281,   0.4819,   0.6698,   1.0977,   0.1551,   0.3308,   0.4697,   0.6743,   1.1343,   0.1603,   0.3134,   0.4843,   0.6686,   1.0316,   0.1744,   0.3196,   0.4785,   0.6985,   0.8895
200905,   0.1520,   0.3278,   0.4826,   0.6881,   1.2147,   0.1555,   0.3284,   0.4828,   0.6698,   1.1108,   0.1556,   0.3305,   0.4706,   0.6726,   1.1364,   0.1637,   0.3143,   0.4834,   0.6681,   1.0436,   0.1727,   0.3189,   0.4791,   0.7008,   0.8929
200906,   0.1527,   0.3281,   0.4830,   0.6882,   1.2163,   0.1573,   0.3292,   0.4829,   0.6682,   1.1171,   0.1548,   0.3300,   0.4708,   0.6734,   1.1316,   0.1639,   0.3141,   0.4830,   0.6676,   1.0411,   0.1725,   0.3193,   0.4795,   0.6996,   0.8948
200907,   0.2496,   0.5200,   0.7679,   1.1154,   2.8464,   0.2499,   0.5143,   0.7568,   1.0996,   2.1801,   0.2683,   0.5224,   0.7484,   1.0943,   2.0964,   0.2494,   0.5125,   0.7647,   1.0914,   2.1155,   0.2494,   0.5216,   0.7554,   1.1382,   1.9785
200908,   0.2501,   0.5205,   0.7682,   1.1162,   2.9000,   0.2510,   0.5147,   0.7582,   1.1015,   2.1910,   0.2677,   0.5225,   0.7505,   1.0961,   2.1070,   0.2503,   0.5132,   0.7633,   1.0910,   2.1011,   0.2503,   0.5216,   0.7544,   1.1381,   1.9520
200909,   0.2487,   0.5208,   0.7688,   1.1185,   3.0248,   0.2509,   0.5145,   0.7596,   1.1032,   2.2217,   0.2672,   0.5223,   0.7519,   1.0962,   2.0777,   0.2490,   0.5138,   0.7638,   1.0921,   2.2106,   0.2508,   0.5219,   0.7550,   1.1361,   1.9404
200910,   0.2486,   0.5205,   0.7672,   1.1169,   3.1119,   0.2520,   0.5158,   0.7601,   1.1021,   2.2212,   0.2669,   0.5222,   0.7522,   1.0976,   2.0731,   0.2491,   0.5153,   0.7618,   1.0894,   2.2278,   0.2488,   0.5234,   0.7546,   1.1382,   1.9406
200911,   0.2501,   0.5208,   0.7683,   1.1177,   3.0674,   0.2549,   0.5154,   0.7593,   1.1008,   2.1934,   0.2686,   0.5225,   0.7508,   1.0968,   2.0409,   0.2494,   0.5150,   0.7610,   1.0904,   2.1926,   0.2482,   0.5226,   0.7541,   1.1320,   1.9273
200912,   0.2489,   0.5211,   0.7681,   1.1195,   3.1440,   0.2554,   0.5156,   0.7593,   1.1027,   2.2274,   0.2654,   0.5222,   0.7496,   1.0965,   2.0433,   0.2491,   0.5154,   0.7613,   1.0894,   2.1720,   0.2487,   0.5225,   0.7537,   1.1296,   1.9396
201001,   0.2510,   0.5212,   0.7674,   1.1194,   3.2207,   0.2559,   0.5166,   0.7580,   1.1049,   2.2142,   0.2658,   0.5219,   0.7492,   1.0956,   2.0543,   0.2497,   0.5147,   0.7617,   1.0902,   2.1797,   0.2486,   0.5214,   0.7549,   1.1305,   1.9388
201002,   0.2478,   0.5213,   0.7682,   1.1187,   3.2123,   0.2548,   0.5169,   0.7585,   1.1053,   2.2048,   0.2662,   0.5228,   0.7500,   1.0943,   2.0335,   0.2498,   0.5138,   0.7624,   1.0876,   2.2183,   0.2481,   0.5238,   0.7543,   1.1255,   1.9282
201003,   0.2457,   0.5216,   0.7688,   1.1177,   3.2309,   0.2547,   0.5166,   0.7575,   1.1060,   2.2174,   0.2666,   0.5245,   0.7500,   1.0958,   2.0422,   0.2496,   0.5139,   0.7615,   1.0873,   2.2524,   0.2484,   0.5227,   0.7537,   1.1266,   1.9311
201004,   0.2426,   0.5218,   0.7697,   1.1192,   3.2606,   0.2569,   0.5181,   0.7571,   1.1042,   2.2794,   0.2657,   0.5251,   0.7514,   1.0968,   2.0302,   0.2500,   0.5133,   0.7619,   1.0903,   2.2773,   0.2486,   0.5239,   0.7554,   1.1272,   1.9359
201005,   0.2420,   0.5227,   0.7707,   1.1186,   3.3185,   0.2565,   0.5183,   0.7564,   1.1061,   2.3121,   0.2660,   0.5252,   0.7525,   1.0980,   2.0380,   0.2500,   0.5136,   0.7627,   1.0900,   2.2356,   0.2486,   0.5249,   0.7560,   1.1240,   1.9383
201006,   0.2422,   0.5221,   0.7703,   1.1184,   3.2772,   0.2564,   0.5190,   0.7557,   1.1055,   2.3230,   0.2678,   0.5253,   0.7511,   1.0970,   2.0300,   0.2500,   0.5140,   0.7629,   1.0918,   2.2342,   0.2488,   0.5245,   0.7529,   1.1254,   1.9599
201007,   0.1923,   0.4174,   0.5870,   0.8156,   1.5661,   0.1900,   0.4204,   0.5905,   0.8004,   1.4097,   0.2120,   0.4209,   0.5841,   0.7963,   1.4349,   0.2082,   0.4152,   0.5814,   0.7952,   1.4024,   0.2088,   0.3980,   0.5860,   0.8261,   1.4487
201008,   0.1919,   0.4181,   0.5871,   0.8162,   1.5670,   0.1925,   0.4213,   0.5889,   0.8006,   1.4112,   0.2118,   0.4212,   0.5847,   0.7957,   1.4496,   0.2086,   0.4153,   0.5812,   0.7940,   1.4060,   0.2087,   0.3981,   0.5866,   0.8253,   1.4494
201009,   0.1931,   0.4189,   0.5872,   0.8158,   1.5650,   0.1916,   0.4214,   0.5891,   0.8006,   1.4010,   0.2115,   0.4212,   0.5844,   0.7960,   1.4509,   0.2103,   0.4149,   0.5811,   0.7950,   1.3880,   0.2080,   0.3984,   0.5875,   0.8263,   1.4432
201010,   0.1900,   0.4183,   0.5875,   0.8156,   1.5546,   0.1915,   0.4219,   0.5887,   0.8000,   1.3998,   0.2096,   0.4212,   0.5845,   0.7952,   1.4471,   0.2091,   0.4145,   0.5821,   0.7928,   1.3944,   0.2081,   0.3988,   0.5876,   0.8251,   1.4441
201011,   0.1900,   0.4188,   0.5874,   0.8162,   1.5447,   0.1917,   0.4220,   0.5888,   0.7993,   1.3947,   0.2102,   0.4212,   0.5837,   0.7947,   1.4565,   0.2088,   0.4143,   0.5818,   0.7917,   1.3955,   0.2074,   0.3984,   0.5877,   0.8245,   1.4405
201012,   0.1907,   0.4198,   0.5873,   0.8171,   1.5477,   0.1931,   0.4221,   0.5886,   0.7980,   1.3901,   0.2102,   0.4211,   0.5838,   0.7941,   1.4483,   0.2088,   0.4138,   0.5818,   0.7907,   1.3860,   0.2075,   0.3980,   0.5877,   0.8242,   1.4468
201101,   0.1900,   0.4202,   0.5876,   0.8172,   1.5524,   0.1924,   0.4229,   0.5887,   0.7981,   1.3971,   0.2091,   0.4208,   0.5845,   0.7966,   1.4651,   0.2087,   0.4143,   0.5823,   0.7908,   1.4389,   0.2074,   0.3984,   0.5876,   0.8237,   1.4562
201102,   0.1898,   0.4207,   0.5878,   0.8176,   1.5605,   0.1917,   0.4230,   0.5894,   0.7991,   1.3954,   0.2091,   0.4200,   0.5852,   0.7956,   1.4676,   0.2087,   0.4140,   0.5824,   0.7903,   1.4066,   0.2080,   0.3979,   0.5879,   0.8233,   1.4554
201103,   0.1882,   0.4205,   0.5878,   0.8184,   1.5666,   0.1920,   0.4229,   0.5906,   0.7985,   1.3925,   0.2104,   0.4209,   0.5849,   0.7962,   1.4719,   0.2068,   0.4138,   0.5819,   0.7915,   1.3886,   0.2072,   0.3981,   0.5884,   0.8241,   1.4416
201104,   0.1896,   0.4209,   0.5875,   0.8197,   1.5611,   0.1910,   0.4230,   0.5903,   0.7974,   1.3827,   0.2088,   0.4210,   0.5842,   0.7955,   1.4699,   0.2062,   0.4140,   0.5816,   0.7916,   1.3820,   0.2065,   0.3989,   0.5885,   0.8243,   1.4367
201105,   0.1896,   0.4201,   0.5889,   0.8192,   1.5569,   0.1912,   0.4230,   0.5894,   0.7981,   1.3751,   0.2074,   0.4206,   0.5844,   0.7943,   1.4729,   0.2056,   0.4141,   0.5821,   0.7914,   1.3607,   0.2063,   0.3985,   0.5884,   0.8246,   1.4349
201106,   0.1884,   0.4203,   0.5884,   0.8191,   1.5544,   0.1916,   0.4232,   0.5901,   0.7994,   1.3750,   0.2070,   0.4208,   0.5845,   0.7946,   1.4747,   0.2054,   0.4146,   0.5819,   0.7932,   1.3435,   0.2057,   0.3985,   0.5886,   0.8244,   1.4267
201107,   0.1652,   0.3751,   0.5251,   0.7195,   1.3046,   0.1768,   0.3599,   0.5144,   0.6988,   1.1428,   0.1929,   0.3733,   0.5229,   0.7081,   1.1551,   0.1839,   0.3697,   0.5232,   0.7209,   1.1097,   0.1801,   0.3643,   0.5316,   0.7015,   1.0815
201108,   0.1657,   0.3751,   0.5248,   0.7193,   1.3061,   0.1761,   0.3610,   0.5144,   0.6990,   1.1341,   0.1934,   0.3728,   0.5228,   0.7088,   1.1540,   0.1837,   0.3697,   0.5224,   0.7249,   1.1082,   0.1787,   0.3639,   0.5316,   0.7022,   1.0748
201109,   0.1663,   0.3749,   0.5251,   0.7196,   1.2956,   0.1775,   0.3600,   0.5154,   0.6975,   1.1201,   0.1927,   0.3727,   0.5226,   0.7094,   1.1505,   0.1852,   0.3711,   0.5219,   0.7270,   1.1027,   0.1780,   0.3626,   0.5312,   0.7020,   1.0701
201110,   0.1672,   0.3746,   0.5268,   0.7193,   1.2912,   0.1770,   0.3605,   0.5163,   0.6977,   1.1201,   0.1916,   0.3719,   0.5224,   0.7109,   1.1468,   0.1839,   0.3713,   0.5199,   0.7275,   1.0983,   0.1774,   0.3622,   0.5306,   0.7021,   1.0614
201111,   0.1671,   0.3743,   0.5268,   0.7181,   1.2815,   0.1775,   0.3606,   0.5158,   0.6988,   1.1199,   0.1921,   0.3717,   0.5234,   0.7103,   1.1472,   0.1838,   0.3707,   0.5199,   0.7277,   1.0984,   0.1784,   0.3633,   0.5308,   0.7026,   1.0626
201112,   0.1665,   0.3737,   0.5265,   0.7180,   1.2786,   0.1759,   0.3616,   0.5159,   0.6988,   1.1108,   0.1932,   0.3708,   0.5235,   0.7108,   1.1429,   0.1825,   0.3706,   0.5203,   0.7279,   1.0990,   0.1781,   0.3634,   0.5296,   0.7027,   1.0549
201201,   0.1670,   0.3733,   0.5267,   0.7172,   1.2820,   0.1767,   0.3611,   0.5160,   0.6980,   1.1085,   0.1935,   0.3708,   0.5233,   0.7108,   1.1436,   0.1858,   0.3709,   0.5217,   0.7281,   1.0970,   0.1774,   0.3630,   0.5307,   0.7018,   1.0530
201202,   0.1685,   0.3741,   0.5267,   0.7174,   1.2913,   0.1764,   0.3618,   0.5154,   0.6978,   1.1094,   0.1927,   0.3718,   0.5238,   0.7094,   1.1408,   0.1845,   0.3709,   0.5226,   0.7269,   1.0987,   0.1782,   0.3641,   0.5301,   0.7025,   1.0610
201203,   0.1670,   0.3743,   0.5267,   0.7176,   1.2893,   0.1761,   0.3614,   0.5156,   0.6976,   1.1084,   0.1929,   0.3724,   0.5234,   0.7077,   1.1334,   0.1842,   0.3707,   0.5220,   0.7263,   1.1013,   0.1776,   0.3639,   0.5307,   0.7026,   1.0650
201204,   0.1676,   0.3739,   0.5265,   0.7185,   1.2913,   0.1758,   0.3611,   0.5159,   0.6976,   1.1036,   0.1923,   0.3726,   0.5235,   0.7069,   1.1347,   0.1838,   0.3705,   0.5235,   0.7278,   1.1005,   0.1769,   0.3633,   0.5309,   0.7027,   1.0714
201205,   0.1683,   0.3732,   0.5255,   0.7186,   1.2950,   0.1747,   0.3603,   0.5158,   0.6960,   1.1063,   0.1935,   0.3722,   0.5220,   0.7074,   1.1315,   0.1839,   0.3710,   0.5232,   0.7271,   1.0990,   0.1763,   0.3638,   0.5307,   0.7021,   1.0636
201206,   0.1679,   0.3734,   0.5261,   0.7197,   1.2937,   0.1727,   0.3598,   0.5164,   0.6951,   1.1025,   0.1939,   0.3725,   0.5239,   0.7080,   1.1258,   0.1848,   0.3716,   0.5233,   0.7280,   1.0938,   0.1758,   0.3627,   0.5306,   0.7020,   1.0628
201207,   0.1917,   0.4164,   0.5934,   0.8336,   1.5835,   0.1953,   0.4172,   0.5851,   0.8245,   1.3838,   0.2005,   0.4073,   0.5900,   0.8226,   1.4478,   0.1978,   0.3930,   0.5904,   0.8123,   1.4695,   0.2076,   0.4076,   0.5883,   0.8241,   1.7775
201208,   0.1908,   0.4148,   0.5941,   0.8327,   1.5728,   0.1947,   0.4166,   0.5842,   0.8248,   1.3908,   0.2019,   0.4075,   0.5907,   0.8232,   1.4490,   0.1979,   0.3924,   0.5908,   0.8114,   1.4500,   0.2078,   0.4078,   0.5886,   0.8245,   1.7617
201209,   0.1918,   0.4143,   0.5935,   0.8326,   1.5780,   0.1979,   0.4165,   0.5841,   0.8251,   1.3999,   0.2009,   0.4079,   0.5904,   0.8238,   1.4515,   0.1975,   0.3927,   0.5901,   0.8115,   1.4587,   0.2078,   0.4075,   0.5881,   0.8254,   1.7731
201210,   0.1917,   0.4154,   0.5933,   0.8329,   1.5817,   0.1989,   0.4168,   0.5851,   0.8225,   1.4035,   0.2010,   0.4081,   0.5906,   0.8233,   1.4527,   0.1972,   0.3929,   0.5907,   0.8106,   1.4605,   0.2077,   0.4077,   0.5883,   0.8252,   1.7852
201211,   0.1941,   0.4156,   0.5936,   0.8333,   1.5871,   0.1986,   0.4167,   0.5856,   0.8230,   1.4090,   0.2003,   0.4081,   0.5907,   0.8219,   1.4540,   0.1971,   0.3928,   0.5910,   0.8118,   1.4817,   0.2087,   0.4076,   0.5883,   0.8250,   1.8054
201212,   0.1926,   0.4151,   0.5931,   0.8331,   1.5746,   0.1967,   0.4147,   0.5856,   0.8230,   1.3791,   0.2007,   0.4092,   0.5908,   0.8227,   1.4540,   0.1973,   0.3923,   0.5895,   0.8120,   1.4654,   0.2082,   0.4076,   0.5883,   0.8252,   1.8142
201301,   0.1911,   0.4163,   0.5936,   0.8323,   1.5763,   0.1971,   0.4150,   0.5857,   0.8225,   1.3843,   0.1998,   0.4085,   0.5895,   0.8223,   1.4582,   0.1967,   0.3921,   0.5913,   0.8130,   1.4806,   0.2088,   0.4075,   0.5883,   0.8256,   1.8482
201302,   0.1899,   0.4148,   0.5933,   0.8326,   1.5859,   0.1971,   0.4156,   0.5852,   0.8228,   1.3887,   0.1982,   0.4077,   0.5915,   0.8217,   1.4683,   0.1968,   0.3920,   0.5913,   0.8127,   1.4930,   0.2091,   0.4076,   0.5879,   0.8265,   1.8246
201303,   0.1906,   0.4144,   0.5925,   0.8318,   1.5938,   0.1986,   0.4153,   0.5849,   0.8230,   1.3971,   0.1981,   0.4075,   0.5916,   0.8223,   1.4832,   0.1966,   0.3922,   0.5903,   0.8133,   1.4806,   0.2093,   0.4069,   0.5880,   0.8259,   1.8169
201304,   0.1889,   0.4143,   0.5922,   0.8306,   1.5977,   0.1982,   0.4146,   0.5843,   0.8231,   1.4015,   0.1978,   0.4074,   0.5917,   0.8234,   1.4809,   0.1971,   0.3920,   0.5903,   0.8137,   1.4947,   0.2093,   0.4071,   0.5878,   0.8253,   1.8290
201305,   0.1879,   0.4141,   0.5921,   0.8306,   1.5998,   0.1981,   0.4151,   0.5847,   0.8228,   1.3998,   0.1983,   0.4062,   0.5910,   0.8229,   1.4897,   0.1966,   0.3918,   0.5895,   0.8133,   1.5168,   0.2099,   0.4072,   0.5875,   0.8252,   1.8295
201306,   0.1906,   0.4133,   0.5925,   0.8323,   1.6129,   0.1974,   0.4157,   0.5848,   0.8234,   1.3977,   0.1983,   0.4055,   0.5906,   0.8213,   1.4897,   0.1961,   0.3919,   0.5897,   0.8135,   1.5176,   0.2100,   0.4067,   0.5876,   0.8274,   1.8425
201307,   0.1685,   0.3642,   0.5493,   0.7660,   1.3310,   0.1773,   0.3739,   0.5419,   0.7667,   1.2385,   0.1673,   0.3727,   0.5385,   0.7586,   1.3242,   0.1763,   0.3597,   0.5349,   0.7524,   1.3237,   0.1831,   0.3620,   0.5291,   0.7407,   1.3280
201308,   0.1686,   0.3636,   0.5495,   0.7667,   1.3329,   0.1776,   0.3750,   0.5420,   0.7660,   1.2394,   0.1661,   0.3726,   0.5378,   0.7588,   1.3292,   0.1758,   0.3600,   0.5341,   0.7525,   1.3331,   0.1835,   0.3623,   0.5296,   0.7403,   1.3313
201309,   0.1675,   0.3646,   0.5493,   0.7666,   1.3335,   0.1780,   0.3742,   0.5420,   0.7660,   1.2394,   0.1658,   0.3730,   0.5374,   0.7590,   1.3298,   0.1745,   0.3599,   0.5338,   0.7542,   1.3368,   0.1840,   0.3620,   0.5297,   0.7395,   1.3330
201310,   0.1675,   0.3636,   0.5484,   0.7657,   1.3367,   0.1785,   0.3753,   0.5421,   0.7662,   1.2446,   0.1653,   0.3729,   0.5373,   0.7580,   1.3216,   0.1743,   0.3599,   0.5343,   0.7548,   1.3462,   0.1833,   0.3620,   0.5298,   0.7386,   1.3309
201311,   0.1688,   0.3635,   0.5480,   0.7656,   1.3384,   0.1794,   0.3759,   0.5425,   0.7669,   1.2437,   0.1676,   0.3734,   0.5380,   0.7589,   1.3212,   0.1754,   0.3600,   0.5347,   0.7542,   1.3556,   0.1834,   0.3620,   0.5302,   0.7381,   1.3282
201312,   0.1670,   0.3643,   0.5491,   0.7650,   1.3395,   0.1791,   0.3744,   0.5421,   0.7673,   1.2375,   0.1667,   0.3733,   0.5370,   0.7592,   1.3243,   0.1757,   0.3603,   0.5344,   0.7533,   1.3542,   0.1834,   0.3617,   0.5309,   0.7381,   1.3339
201401,   0.1676,   0.3649,   0.5489,   0.7651,   1.3374,   0.1789,   0.3743,   0.5417,   0.7675,   1.2427,   0.1653,   0.3733,   0.5370,   0.7587,   1.3195,   0.1762,   0.3601,   0.5343,   0.7521,   1.3566,   0.1836,   0.3626,   0.5312,   0.7380,   1.3304
201402,   0.1673,   0.3660,   0.5481,   0.7646,   1.3492,   0.1769,   0.3732,   0.5427,   0.7660,   1.2437,   0.1628,   0.3728,   0.5382,   0.7585,   1.3199,   0.1753,   0.3604,   0.5340,   0.7490,   1.3517,   0.1838,   0.3623,   0.5306,   0.7395,   1.3324
